items.id,items.label,items.authors,items.journal,items.country,items.year,items.date,items.month,items.url
17240,Effect of nanostructures on corona poling assisted second harmonic generation in hybrid organic-inorganic films,"Franco, A.,  Torres-Mendieta, R.O.,  Alvarez-Zauco, E,. García-Macedo, J.A.",Advanced Materials Research,Suiza,2014,jun-14,jun-14,http://iopscience.iop.org/1742-6596/490/1/012221
16956,Nonlinear magnetotransport theory and Hall induced resistance oscillations in graphene,"Gutierrez-Jauregui, R., Torres, M.",Journal of Physics: Condensed Matter,Reino Unido,2014,jun-14,jun-14,http://iopscience.iop.org/0953-8984/26/23/235501/
16996,Extension of Fresnel's Formulas for Turbid Colloidal Suspensions: A Rigorous Treatment,"Gutierrez-Reyes, E., Garcia-Valenzuela, A., Barrera, R.G.",Journal of Physical Chemistry B,Estados Unidos de América,2014,jun-14,jun-14,http://pubs.acs.org/doi/abs/10.1021%2Fjp5025558
17279,Interaction of light with gravitational waves,"Hacyan, S.",Revista Mexicana de Física,México,2014,jun-14,jun-14,http://www.scielo.org.mx/scielo.php?pid=S0035-001X2014000300012&script=sci_arttext
16994,Effect of the Reduction Temperature on the Activity and Selectivity of Titania-Supported Iridium Nanoparticles for Methylcyclopentane Reaction,"Hernandez-Cristobal, O., Diaz, G., Gomez-Cortes, A.",Industrial & Engineering Chemistry Research,Estados Unidos de América,2014,jun-14,jun-14,http://pubs.acs.org/doi/abs/10.1021/ie501283c
16997,Type I parametric down conversion of highly focused Gaussian beams in finite length crystals,"Jeronimo-Moreno, Y., Jauregui, R.",Journal of Optics,Estados Unidos de América,2014,jun-14,jun-14,http://iopscience.iop.org/2040-8986/16/6/065201
16995,Mapping of strained graphene into one-dimensional Hamiltonians: Quasicrystals and modulated crystals,"Naumis, G.G., Roman-Taboada, P.",Physical Review B,Estados Unidos de América,2014,jun-14,jun-14,http://journals.aps.org/prb/abstract/10.1103/PhysRevB.89.241404
17280,"Two Flat-Backed Polydesmidan Millipedes from the Miocene Chiapas-Amber Lagerstatte, Mexico","Riquelme, F., Hernandez-Patricio,M., Martinez-Davalos, A., Rodriguez-Villafuerte, M., Montejo-Cruz, M., Alvarado-Ortega, J., Ruvalcaba-Sil, JL., Zuniga-Mijangos, L ",PLOS ONE,Estados Unidos de América,2014,jun-14,jun-14,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0105877
16973,Role of ammonia in depositing silicon nanoparticles by remote plasma enhanced chemical vapor deposition,"Rodriguez, A., Arenas, J., Perez-Martinez, A.L., Alonso, J.C.",Materials Letters,Estados Unidos de América,2014,jun-14,jun-14,http://www.sciencedirect.com/science/article/pii/S0167577X14005023
17337,Consistent high-energy constraints in the anomalous QCD sector,"Roig, P., Cillero, J.J.S. ",Physics Letters B,Estados Unidos de América,2014,jun-14,jun-14,http://www.sciencedirect.com/science/article/pii/S0370269314002743
17118,Optical properties on thermally evaporated and heat-treated disodium phthalocyanine derivative thin films,"Sanchez-Vergara, M.E., Rivera, M., Torres-Garcia, R.A., Perez-Baeza, C.O., Loza-Neri, E.A. ",Bulletin of Materials Science,India,2014,jun-14,jun-14,http://link.springer.com/article/10.1007%2Fs12034-014-0036-z
16681,Birth and death master equation for the evolution of complex networks,"Alvarez-Martinez, R., Cocho, G., Rodriguez, R.F.,  Martinez-Mekler, G.",Physica A: Statistical Mechanics and its Applications,Holanda,2014,may-14,may-14,http://www.sciencedirect.com/science/article/pii/S0378437114000478
16998,Effect of Silver Nanoparticles on the Photoluminescence of Silicon Nanocrystals,"Benami, A., El Hassouani, Y., Oliver, A., Lopez-Suarez, A.",Spectroscopy Letters,Estados Unidos de América,2014,may-14,may-14,http://www.tandfonline.com/doi/full/10.1080/00387010.2013.827726#.VAjDaaPSlGw
17054,Fractional equivalent Lagrangian densities for a fractional higher-order equation,"Fujioka, J.",Journal of Physics A: Mathematical and Theoretical,Reino Unido,2014,may-14,may-14,http://iopscience.iop.org/1751-8121/47/21/212001
17004,Changes in the surface morphology induced by 1.0-MeV Au ion bombardment of Ti and Ti-6Al-4V,"Garcia, M.A., Rickards, J., Trejo-Luna, R., Canetas-Ortega, J., Rodriguez-Fernandez, L.",Surface and Interface Analysis,Estados Unidos de América,2014,may-14,may-14,http://onlinelibrary.wiley.com/doi/10.1002/sia.5421/abstract
16957,"Size, Shape, Stability, and Color of Plasmonic Silver Nanoparticles","González, A.L., Noguez, C.,  Beránek, J., Barnard, A.S.",Journal of Physical Chemistry C,Estados Unidos de América,2014,may-14,may-14,http://pubs.acs.org/doi/abs/10.1021%2Fjp5018168
16999,Electromagnetic waves in the gravitational field of massive dark halos,"Hacyan, S.",Physical Review D,Estados Unidos de América,2014,may-14,may-14,http://journals.aps.org/prd/abstract/10.1103/PhysRevD.89.103520
17003,A theoretical and experimental evaluation of imidazolium-based ionic liquids for atmospheric mercury capture,"Iuga, C., Solis, C., Alvarez-Idaboy, J.R., Martinez, M.A., Mondragon, M.A., Vivier-Bunge, A.",Journal of Molecular Modeling,Alemania,2014,may-14,may-14,http://link.springer.com/article/10.1007/s00894-014-2186-8
16984,Experimental cross sections for L-shell x-ray production and ionization by protons,"Miranda, J, Lapicki, G.",Atomic Data and Nuclear Data Tables,Holanda,2014,may-14,may-14,http://www.sciencedirect.com/science/article/pii/S0092640X13000867#ack001
16908,Implementation of a secondary-ion tritium beam by means of the associated particle technique and its test on a gold target,"Policroniades, R., Fernandez-Arnaiz, J., Murillo, G., Moreno, E., Villasenor, P., Mendez, B., Chavez, E., Ortiz-Salazar, M.E., Huerta, A., Varela-Gonzalez, A.","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,2014,may-14,may-14,http://www.sciencedirect.com/science/article/pii/S0168900214001739
17000,Optical stacking of microparticles in a pyramidal structure created with a symmetric cubic phase,"Quinto-Su, P.A., Jauregui, R.",Optics Express,Estados Unidos de América,2014,may-14,may-14,http://www.opticsinfobase.org/oe/abstract.cfm?uri=oe-22-10-12283
17002,"TaSiN nanocomposite thin films: Correlation between structure, chemical composition, and physical properties","Ramirez, G., Oezer, D., Rivera, M., Rodil, S.E., Sanjines, R.",Thin Solid Films,Estados Unidos de América,2014,may-14,may-14,http://www.sciencedirect.com/science/article/pii/S004060901400234X
17117,Investigation of optical properties of annealed aluminum phthalocyanine derivatives thin films,"Sanchez-Vergara, ME., Rivera, M. ",Journal of Physics and Chemistry of Solids,Estados Unidos de América,2014,may-14,may-14,http://ac.els-cdn.com/S0022369714000080/1-s2.0-S0022369714000080-main.pdf?_tid=79cb915c-a640-11e4-b1e3-00000aab0f6c&acdnat=1422375838_90f583fcf6d761cedaf54f5aea2140ac
16897,Evolution of the vibrational spectra of doped hydrogen clusters with pressure,"Santamaria, R., Soullard, J., Bokhimi, X., Martinez-Alanis, P.R.",Journal of Chemical Physics,Estados Unidos de América,2014,may-14,may-14,http://scitation.aip.org/content/aip/journal/jcp/140/19/10.1063/1.4875348
17001,Cosmic Ray Energetics and Mass for the International Space Station (ISS-CREAM),"Seo, E.S., Anderson, T., Angelaszek, D., ... Menchaca-Rocha, A.",Advances in Space Research,Estados Unidos de América,2014,may-14,may-14,http://www.sciencedirect.com/science/article/pii/S0273117714000313
16872,Polyamide-6: The effects on mechanical and physicochemical properties by electron beam irradiation at different temperatures,"Adem, E., Burillo, G., Del Castillo, L.F., Vásquez, M., Avalos-Borja, M., Marcos-Fernández, A.",Radiation Physics and Chemistry,Estados Unidos de América,2014,Apr 2014,Apr 2014,http://www.sciencedirect.com/science/article/pii/S0969806X13005884
17278,Neutron emission from electromagnetic dissociation of Pb nuclei at vsNN = 2.76 TeV measured with the ALICE ZDC,ALICE Collaboration,European Physical Journal Web of Conferences,Alemania,2014,Apr 2014,Apr 2014,http://www.epj-conferences.org/articles/epjconf/abs/2014/07/epjconf_icfp2012_00073/epjconf_icfp2012_00073.html#FN1
17188,Electron localization in disordered graphene for nanoscale lattice sizes: multifractal properties of the wavefunction,"Barrios-Vargas, J.E., Naumis, G.",2D Materials,Holanda,2014,Apr 2014,Apr 2014,http://iopscience.iop.org/2053-1583/1/1/011009
16217,Toroidal dipole moment of the LSP in the cMSSM,"Cabral-Rosetti, L.G., Mondragón, M., Pérez, E.A.R.",Journal of Physics: Conference Series,Reino Unido,2014,Apr 2014,Apr 2014,http://iopscience.iop.org/1742-6596/485/1/012019/
17329,Bound states at exceptional points in the continuum,"Fernández-García, N., Hernández, E., Jáuregui, A., Mondragón, A.",Journal of Physics: Conference Series,Reino Unido,2014,Apr 2014,Apr 2014,http://iopscience.iop.org/1742-6596/512/1/012023
17023,Scientific verification of High Altitude Water Cherenkov observatory,HAWC Collaboration,"Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,2014,Apr 2014,Apr 2014,http://www.sciencedirect.com/science/article/pii/S0168900213015830
17311,Finite Theories predictions vs. the Discovery of a Higgs-like Boson at the LHC,"Heinemeyer, S., Mondragón, M., Zoupanos, G.",European Physical Journal Web of Conferences,Alemania,2014,Apr 2014,Apr 2014,http://www.epj-conferences.org/articles/epjconf/abs/2014/07/epjconf_icfp2012_00005/epjconf_icfp2012_00005.html
17006,Numerical simulation of x-ray luminescence optical tomography for small-animal imaging,"Li, C.Q., Martinez-Davalos, A., Cherry, S.R.",Journal of Biomedical Optics,Estados Unidos de América,2014,Apr 2014,Apr 2014,http://biomedicaloptics.spiedigitallibrary.org/article.aspx?articleid=1859720
17270,Radiosensitization of cervical cancer cells with epigenetic drugs hydralazine and valproate,"Mani, E., Medina, L.A., Isaac-Olive, K., Duenas-Gonzalez, A. ",European Journal of Gynecological Oncology,Canadá,2014,Apr 2014,Apr 2014,http://www.ncbi.nlm.nih.gov/pubmed/24772915
16650,Multiple solution for a nematic liquid crystal flowing in converging and divergent channels,"Mendoza, M.J., Reyes, J.A., Avendano, C.G.",Liquid Crystals,Reino Unido,2014,Apr 2014,Apr 2014,http://www.tandfonline.com/doi/full/10.1080/02678292.2013.854417#.VA4EO6PSlGw
16718,Collective Excitations of an Imbalanced Fermion Gas in a 1D Optical Lattice,"Mendoza, R., Fortes, M., Solis, M.A.",Journal of Low Temperature Physics,Holanda,2014,Apr 2014,Apr 2014,http://link.springer.com/article/10.1007/s10909-013-0926-2
17290,CARACTERIZACIÓN ESTRUCTURAL DEL COMPUESTO SEMICONDUCTOR LAMINAR TlInS2 POR MICROSCOPIA ELECTRÓNICA DE TRANSMISIÓN DE ALTA RESOLUCIÓN,"Molina-Molina, I., Ávila-Godoy, R., Mora, A.J., Delgado, G.E., Power, C.,Nieves, L., Acosta, D.R., Paredes-Dugarte, S.",Acta Microscopica,Venezuela,2014,Apr 2014,Apr 2014,http://www.actamicroscopica.org/index.php/revista/set/revista_id/2301
17394,Estimation of the TeV gamma-ray duty cycle of Mrk 421 with the Milagro observatory,"Patricelli, B., Gonzalez, M.M., Fraija, N., Marinelli, A.","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,2014,Apr 2014,Apr 2014,http://www.sciencedirect.com/science/article/pii/S0168900213015830
17005,Universal bursty behaviour in human violent conflicts,"Picoli, S., del Castillo-Mussot, M., Ribeiro, H.V., Lenzi, E.K., Mendes, R.S.",Scientific Reports,Reino Unido,2014,Apr 2014,Apr 2014,http://www.nature.com/srep/2014/140424/srep04773/full/srep04773.html
16794,BEC and Dimensional Crossover in a Boson Gas Within Multi-slabs,"Rodriguez, O.A., Solis, M.A. ",Journal of Low Temperature Physics,Estados Unidos de América,2014,Apr 2014,Apr 2014,http://link.springer.com/article/10.1007/s10909-013-0927-1
17393,VV ' P form factors in resonance chiral theory and the pi-eta-eta ' light-by-light contribution to the muon g-2,"Roig, P., Guevara, A., Castro, G.L. ",Physical Review D,Estados Unidos de América,2014,Apr 2014,Apr 2014,http://journals.aps.org/prd/abstract/10.1103/PhysRevD.89.073016
16796,Trapping Effect of Periodic Structures on the Thermodynamic Properties of a Fermi Gas,"Salas, P., Solis, M.A.",Journal of Low Temperature Physics,Estados Unidos de América,2014,Apr 2014,Apr 2014,http://link.springer.com/article/10.1007/s10909-013-0939-x
17008,Measurement of charged jet suppression in Pb-Pb collisions at root s(NN)=2.76 TeV,ALICE Collaboration,Journal of High Energy Physics,Estados Unidos de América,2014,mar-14,mar-14,http://link.springer.com/article/10.1007/JHEP03%282014%29013
13909,A dynamical time operator in Dirac's relativistic quantum mechanics,"Bauer, M.",International Journal of Modern Physics A,Estados Unidos de América,2014,mar-14,mar-14,http://www.worldscientific.com/doi/abs/10.1142/S0217751X14500365?queryID=%24%7BresultBean.queryID%7D
17009,Near Field Optical Microscopy in Periodically Poled LiNbO3 and LiTaO3 Superlattices,"Camarillo, E., Han, T.P.J., Lamela, J., Garcia-Cabanes, A., Carrascosa, M., Lifante, G.,Jaque, F.",Ferroelectrics,Estados Unidos de América,2014,mar-14,mar-14,http://www.tandfonline.com/doi/full/10.1080/00150193.2014.932145#.VCGgRVfSlGw
16849,Adsorption of sulfur hexafluoride on graphene and on graphene with high titanium coverage,"Carrillo, I., Ramírez-de-Arellano, J.M.,Magana, L.F.",Computational Materials Science,Holanda,2014,mar-14,mar-14,http://www.sciencedirect.com/science/article/pii/S092702561300774X
17157,Emergence of quantization: the spin of the electron,"Cetto, A.M., de la Pena, L., Valdes-Hernandez, A. ",Journal of Physics: Conference Series,Reino Unido,2014,mar-14,mar-14,http://iopscience.iop.org/1742-6596/504/1/012007
16963,Coherent quantum states of a relativistic particle in an electromagnetic plane wave and a parallel magnetic field,"Colavita, E., Hacyan, S.",Annals of Physics,Estados Unidos de América,2014,mar-14,mar-14,http://www.sciencedirect.com/science/article/pii/S0003491614000025
16154,About the inclusion of an infinite number of resonances in anomalous decays,"García-Gudino, D., Toledo-Sanchez, G.",Revista Mexicana de Física,México,2014,mar-14,mar-14,http://rmf.smf.mx/pdf/rmf/60/2/60_2_123.pdf
16798,Quantum non-Markovian behavior at the chaos border,"Garcia-Mata, I., Pineda, C., Wisniacki, D.A.",Journal of Physics A: Mathematical and Theoretical,Reino Unido,2014,mar-14,mar-14,http://iopscience.iop.org/1751-8121/47/11/115301/article
15074,A direct method for computation of the absorption grating,"Gonzalez-Trujillo, M.A., Zuniga-Segundo, A., Casar-Aldrete, I., Murillo-Ramirez, J.G.",Optik,Estados Unidos de América,2014,mar-14,mar-14,http://www.sciencedirect.com/science/article/pii/S0030402614005270
15781,Calculation of the influence of the absorption grating on the diffraction efficiency in photovoltaic media in reflection geometry for nonlinear regimes,"Gonzalez-Trujillo, M.A., Zuniga-Segundo, A., Casar-Aldrete, I., Murillo-Ramirez, J.G.",Revista Mexicana de Física,México,2014,mar-14,mar-14,http://rmf.smf.mx/pdf/rmf/60/2/60_2_149.pdf
16960,Biodiesel production with nanotubular sodium titanate as a catalyst,"Hernández-Hipolito, P., García-Castillejos, M., Martínez-Klimova, E., Juárez-Flores, N., Gómez-Cortés, A., Klimova, T.E.",Catalysis Today,Holanda,2014,mar-14,mar-14,http://www.sciencedirect.com/science/article/pii/S0920586113004008
16951,Metallic influence on the atomic structure and optical activity of ligand-protected nanoparticles: a comparison between Ag and Au,"Hidalgo, F., Noguez, C., Olvera de la Cruz, M.",Nanoscale,Reino Unido,2014,mar-14,mar-14,http://pubs.rsc.org/en/Content/ArticleLanding/2014/NR/C3NR06202C#!divAbstract
17007,Anisotropic AC conductivity of strained graphene,"Oliva-Leyva, M., Naumis, G.G.",Journal of Physics: Condensed Matter,Reino Unido,2014,mar-14,mar-14,http://iopscience.iop.org/0953-8984/26/12/125302/article
16476,Production of long-lived charginos at the LHC," Paucar, M.G. ",Journal of Physics Conference Series,Reino Unido,2014,mar-14,mar-14,http://iopscience.iop.org/1742-6596/485/1/012024
17187,"The effects of Si substitution on the glass forming ability of Ni-Pd-P system, a DFT study on crystalline related clusters","Reyes-Retana, J.A., Naumis, G.G.",Journal of Non-Crystalline Solids,Estados Unidos de América,2014,mar-14,mar-14,http://www.sciencedirect.com/science/article/pii/S0022309314000076
