"cliente_nomenclatura","campaña_nomenclatura","llave_ventas","llave_unica_mp","versión","tipo_presupuesto","tipo_2","comentario","Año-Mes","mes_plan","campaña_nomenclatura","plataforma","fecha_inicio_plan","fecha_fin_plan","inicio_campaña","fin_campaña","costo_planeado","kpi_planeado","serving","inversión_plataforma","inversión_total","inversión_AdOps","Operativo_AdOps","Serving_AdOps","costo_operativo","semana","inicio_reporte","fin_reporte","inicio_campaña_reporte","fin_campaña_reporte","divisa","dinero_gastado","impresiones","clics","conversiones","revenue","llave_analytics","conversiones_directas","conversiones_asistidas","revenue_directo","revenue_asistido","total_conversiones","total_revenue","ultima_actualizacion"
"gicsa","islamerida","2003_gicsa_islamerida_pi_mkt_sem","2003_gicsa_islamerida_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","islamerida","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",1709,33890,922,0,0,"2003_gicsa_islamerida_pi_mkt_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","islamerida","2004_gicsa_islamerida_pi_mkt_fb","2004_gicsa_islamerida_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","islamerida","Facebook","2020-04-01 0:00:00","2020-04-30 0:00:00","2020-03-31 0:00:00","2020-04-03 0:00:00",3.5,2457,0,"8600.00","8600.00","8600.00","8600.00",0,3.5,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-31 0:00:00","2020-03-31 0:00:00","MXN",48,2986,0,0,0,"2004_gicsa_islamerida_pi_mkt_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","islamerida","2004_gicsa_islamerida_pi_mkt_fb","2004_gicsa_islamerida_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","islamerida","Facebook","2020-04-01 0:00:00","2020-04-30 0:00:00","2020-03-31 0:00:00","2020-04-09 0:00:00",0,0,0,0,0,0,0,0,0,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-04-08 0:00:00","MXN",1020,118816,19,0,0,"2004_gicsa_islamerida_pi_mkt_fb_2020-04-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-cr","institucional","2001_odcam-cr_institucional_pi_pfm_sem","2001_odcam-cr_institucional_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Google Search","2020-01-02 0:00:00","2020-01-08 0:00:00","2019-12-31 0:00:00","2020-01-08 0:00:00",0.7,347,0,243,243,243,243,0,0.7,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","USD",149,7527,216,0,0,"2001_odcam-cr_institucional_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-cr","institucional","2001_odcam-cr_institucional_pi_pfm_sem","2001_odcam-cr_institucional_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Google Search","2020-01-02 0:00:00","2020-01-08 0:00:00","2019-12-31 0:00:00","2020-01-08 0:00:00",0,0,0,0,0,0,0,0,0,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","USD",149,7527,216,0,0,"2001_odcam-cr_institucional_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","institucional","2001_odcam-gt_institucional_pi_pfm_fb","2001_odcam-gt_institucional_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Facebook","2020-12-26 0:00:00","2020-01-02 0:00:00","2019-12-26 0:00:00","2020-01-02 0:00:00",0.23,4318,0,972,972,972,972,0,0.23,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-02 0:00:00","MXN",2770,643801,3941,0,0,"2001_odcam-gt_institucional_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","precioslocos","2001_odcam-gt_precioslocos_pi_pfm_fb","2001_odcam-gt_precioslocos_pi_pfm_fb_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Facebook","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0.23,4318,0,972,972,972,972,0,0.23,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","MXN",18450,2930081,21820,0,0,"2001_odcam-gt_precioslocos_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","precioslocos","2001_odcam-gt_precioslocos_pi_pfm_sem","2001_odcam-gt_precioslocos_pi_pfm_sem_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Google Search","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0.7,347,0,243,243,243,243,0,0.7,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","USD",185,11047,2174,0,0,"2001_odcam-gt_precioslocos_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","precioslocos","2001_odcam-gt_precioslocos_pi_pfm_sem","2001_odcam-gt_precioslocos_pi_pfm_sem_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Google Search","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0,0,0,0,0,0,0,0,0,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","USD",185,11047,2174,0,0,"2001_odcam-gt_precioslocos_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-hn","institucional","2001_odcam-hn_institucional_pi_pfm_fb","2001_odcam-hn_institucional_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Facebook","2020-01-02 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00",0.23,2303,0,518,518,518,518,0,0.23,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","MXN",9840,2184691,11348,0,0,"2001_odcam-hn_institucional_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-hn","institucional","2001_odcam-hn_institucional_pi_pfm_sem","2001_odcam-hn_institucional_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Google Search","2020-01-02 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00",0.7,185,0,130,130,130,130,0,0.7,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","USD",133,3932,498,0,0,"2001_odcam-hn_institucional_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-hn","institucional","2001_odcam-hn_institucional_pi_pfm_sem","2001_odcam-hn_institucional_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","institucional","Google Search","2020-01-02 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00",0,0,0,0,0,0,0,0,0,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-02 0:00:00","2020-01-08 0:00:00","USD",133,3932,498,0,0,"2001_odcam-hn_institucional_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_fb","2002_gicsa_paseointerlomas_pi_mkt_fb_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Facebook","2020-02-01 0:00:00","2020-02-29 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",2.42,138738,0,"120142.00","120142.00","120142.00","120142.00",0,2.42,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",20427,4890679,3901,0,0,"2002_gicsa_paseointerlomas_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_fb","2002_gicsa_paseointerlomas_pi_mkt_fb_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Facebook","2020-02-01 0:00:00","2020-02-29 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",15055,2800196,2036,0,0,"2002_gicsa_paseointerlomas_pi_mkt_fb_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_fb","2002_gicsa_paseointerlomas_pi_mkt_fb_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Facebook","2020-02-01 0:00:00","2020-02-29 0:00:00","2020-02-01 0:00:00","2020-03-07 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",21071,3507241,3657,0,0,"2002_gicsa_paseointerlomas_pi_mkt_fb_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_fb","2002_gicsa_paseointerlomas_pi_mkt_fb_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Facebook","2020-02-01 0:00:00","2020-02-29 0:00:00","2020-02-01 0:00:00","2020-03-07 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",30543,2727009,4623,0,0,"2002_gicsa_paseointerlomas_pi_mkt_fb_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_fb","2002_gicsa_paseointerlomas_pi_mkt_fb_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Facebook","2020-02-01 0:00:00","2020-02-29 0:00:00","2020-02-24 0:00:00","2020-03-07 0:00:00",0,0,0,0,0,0,0,0,0,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-07 0:00:00","MXN",7353,660049,337,0,0,"2002_gicsa_paseointerlomas_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_sem","2002_gicsa_paseointerlomas_pi_mkt_sem_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Google Search","2020-02-01 0:00:00","2020-02-29 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1434,0,"17200.00","17200.00","17200.00","17200.00",0,12,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",5026,237003,5619,0,0,"2002_gicsa_paseointerlomas_pi_mkt_sem_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_sem","2002_gicsa_paseointerlomas_pi_mkt_sem_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Google Search","2020-02-01 0:00:00","2020-02-29 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",5018,244792,5252,0,0,"2002_gicsa_paseointerlomas_pi_mkt_sem_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_sem","2002_gicsa_paseointerlomas_pi_mkt_sem_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Google Search","2020-02-01 0:00:00","2020-02-29 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",5014,270079,5040,0,0,"2002_gicsa_paseointerlomas_pi_mkt_sem_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2002_gicsa_paseointerlomas_pi_mkt_sem","2002_gicsa_paseointerlomas_pi_mkt_sem_V4","V4","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseointerlomas","Google Search","2020-02-01 0:00:00","2020-02-29 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",2946,136775,2903,0,0,"2002_gicsa_paseointerlomas_pi_mkt_sem_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_fb","2003_gicsa_paseointerlomas_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",2.42,114208,0,"85742.00","85742.00","85742.00","85742.00",0,2.42,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-02 0:00:00","2020-03-08 0:00:00","MXN",21876,4006707,3243,0,0,"2003_gicsa_paseointerlomas_pi_mkt_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_fb","2003_gicsa_paseointerlomas_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",23892,4128561,3287,0,0,"2003_gicsa_paseointerlomas_pi_mkt_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_fb","2003_gicsa_paseointerlomas_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-02 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",15943,3291192,2914,0,0,"2003_gicsa_paseointerlomas_pi_mkt_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_fb","2003_gicsa_paseointerlomas_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-03 0:00:00","2020-04-04 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",19533,966297,728,0,0,"2003_gicsa_paseointerlomas_pi_mkt_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_fb","2003_gicsa_paseointerlomas_pi_mkt_fb_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-30 0:00:00","2020-04-04 0:00:00",0,0,0,0,0,0,0,0,0,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-04-04 0:00:00","MXN",3960,343241,35,0,0,"2003_gicsa_paseointerlomas_pi_mkt_fb_2020-04-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_sem","2003_gicsa_paseointerlomas_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",12,1434,0,"17200.00","17200.00","17200.00","17200.00",0,12,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-08 0:00:00","MXN",4394,188320,3598,0,0,"2003_gicsa_paseointerlomas_pi_mkt_sem_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2003_gicsa_paseointerlomas_pi_mkt_sem","2003_gicsa_paseointerlomas_pi_mkt_sem_V1","V1","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","paseointerlomas","Google Search","2020-03-01 0:00:00","2020-03-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",2497,116358,2127,0,0,"2003_gicsa_paseointerlomas_pi_mkt_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2004_gicsa_paseointerlomas_pi_mkt_fb","2004_gicsa_paseointerlomas_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","paseointerlomas","Facebook","2020-04-01 0:00:00","2020-04-30 0:00:00","2020-04-01 0:00:00","2020-04-09 0:00:00",3.5,2457,0,"8600.00","8600.00","8600.00","8600.00",0,3.5,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-04-08 0:00:00","MXN",881,121952,50,0,0,"2004_gicsa_paseointerlomas_pi_mkt_fb_2020-04-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-sv","precioslocos","2001_odcam-sv_precioslocos_pi_pfm_fb","2001_odcam-sv_precioslocos_pi_pfm_fb_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Facebook","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0.23,2303,0,518,518,518,518,0,0.23,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","MXN",9840,2037615,13380,0,0,"2001_odcam-sv_precioslocos_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-sv","precioslocos","2001_odcam-sv_precioslocos_pi_pfm_sem","2001_odcam-sv_precioslocos_pi_pfm_sem_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Google Search","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0.7,185,0,130,130,130,130,0,0.7,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","USD",125,4155,1213,0,0,"2001_odcam-sv_precioslocos_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-sv","precioslocos","2001_odcam-sv_precioslocos_pi_pfm_sem","2001_odcam-sv_precioslocos_pi_pfm_sem_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","precioslocos","Google Search","2020-01-03 0:00:00","2020-01-06 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00",0,0,0,0,0,0,0,0,0,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-03 0:00:00","2020-01-06 0:00:00","USD",125,4155,1213,0,0,"2001_odcam-sv_precioslocos_pi_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","ao-ecomm","2001_petco_ao-ecomm_pi_pfm_dsp","2001_petco_ao-ecomm_pi_pfm_dsp_V4","V4","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ao-ecomm","Programmatic","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-30 0:00:00","2020-02-03 0:00:00",36.25,1469287,"1,939.46","53260.54","55200.00","35880.00","33940.54","1939.46",23.1,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2019-12-31 0:00:00","MXN",20012,552050,405,76,"103,350","2001_petco_ao-ecomm_pi_pfm_dsp_2020-01-01",0,76,0,"103,350",0,0,"2020-04-30 10:32:07"
"petco","ao-ecomm","2001_petco_ao-ecomm_pi_pfm_fb","2001_petco_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ao-ecomm","Facebook","2020-01-29 0:00:00","2020-02-02 0:00:00","2019-12-30 0:00:00","2020-02-02 0:00:00",4,7500,0,"30000.00","30000.00","88600.00","88600.00",0,4,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",71329,5673693,48449,0,0,"2001_petco_ao-ecomm_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","ao-ecomm","2001_petco_ao-ecomm_pi_pfm_fb","2001_petco_ao-ecomm_pi_pfm_fb_V4","V4","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ao-ecomm","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-12-30 0:00:00","2020-02-02 0:00:00",4,36800,0,"147200.00","147200.00","88600.00","88600.00",0,4,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",71329,5673693,48449,0,0,"2001_petco_ao-ecomm_pi_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","hills","2001_petco_hills_ppf_pfm_dsp","2001_petco_hills_ppf_pfm_dsp_V2","V2","ppf","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","hills","Programmatic","2020-01-08 0:00:00","2020-01-31 0:00:00","2020-01-08 0:00:00","2020-01-31 0:00:00",36.25,468335,618.2,"16976.80","17595.00","11436.75","10818.55",618.2,23.1,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-08 0:00:00","2019-12-31 0:00:00","MXN",990,27306,16,2,"3,742","2001_petco_hills_ppf_pfm_dsp_2020-01-01",0,2,0,"3,742",0,0,"2020-04-30 10:32:07"
"petco","hills","2001_petco_hills_ppf_pfm_fb","2001_petco_hills_ppf_pfm_fb_V2","V2","ppf","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","hills","Facebook","2020-01-08 0:00:00","2020-01-31 0:00:00","2020-01-08 0:00:00","2020-01-31 0:00:00",4,3421,0,"13685.00","13685.00","13685.00","13685.00",0,4,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-08 0:00:00","2020-01-08 0:00:00","MXN",285,16876,85,0,0,"2001_petco_hills_ppf_pfm_fb_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","hills","2001_petco_hills_ppf_pfm_sem","2001_petco_hills_ppf_pfm_sem_V2","V2","ppf","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","hills","Google Search","2020-01-08 0:00:00","2020-01-31 0:00:00","2019-04-24 0:00:00","2020-04-30 0:00:00",9,869,0,"7820.00","7820.00","7820.00","7820.00",0,9,"semana_1","2020-01-01 0:00:00","2020-01-08 0:00:00","2020-01-01 0:00:00","2020-01-08 0:00:00","MXN",349,4528,266,0,0,"2001_petco_hills_ppf_pfm_sem_2020-01-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2002_gicsa_paseoqueretaro_pi_mkt_fb","2002_gicsa_paseoqueretaro_pi_mkt_fb_V3","V3","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseoqueretaro","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",2.42,52043,0,"47300.00","47300.00","47300.00","47300.00",0,2.42,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-08 0:00:00","MXN",10738,1962108,2786,0,0,"2002_gicsa_paseoqueretaro_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2002_gicsa_paseoqueretaro_pi_mkt_fb","2002_gicsa_paseoqueretaro_pi_mkt_fb_V3","V3","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseoqueretaro","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",14143,1907181,2886,0,0,"2002_gicsa_paseoqueretaro_pi_mkt_fb_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2002_gicsa_paseoqueretaro_pi_mkt_fb","2002_gicsa_paseoqueretaro_pi_mkt_fb_V3","V3","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","paseoqueretaro","Facebook","2020-02-01 0:00:00","2020-02-28 0:00:00","2020-02-01 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",12656,1742415,2132,0,0,"2002_gicsa_paseoqueretaro_pi_mkt_fb_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
